stock_code,symbol,name,category,sub_category,reason,avg_turnover_30d_hkd,valid_days
8049,8049.HK,JILIN CHANGLONG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,181146.33,43
8050,8050.HK,CITY COOLXUAN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,86748.67,43
8051,8051.HK,CIRCUTECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,5977.13,43
8052,8052.HK,LUK HING ENT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8056,8056.HK,LIFE CONCEPTS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,16424.83,43
8057,8057.HK,MADISON HLDG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,560.0,43
8059,8059.HK,GLORY FLAME,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,5995.0,43
8060,8060.HK,GLOBAL LINK,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2414.17,42
8062,8062.HK,EFT SOLUTIONS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,9497.17,42
8065,8065.HK,KML TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,26107.0,42
8066,8066.HK,PHOENITRON HOLD,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,37089.0,43
8067,8067.HK,OUC HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,400.0,42
8069,8069.HK,FLYDOO TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,6584.46,43
8070,8070.HK,KEEN OCEAN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,53546.67,42
8071,8071.HK,CH NETCOM-NEW,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,56034.31,43
8072,8072.HK,LANGU CO,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,34717.71,42
8073,8073.HK,SFSY NEW MAT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,15728.0,42
8076,8076.HK,SING LEE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,12425.33,42
8079,8079.HK,LIT LIFE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,133455.76,43
8080,8080.HK,NAS HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2465.83,42
8081,8081.HK,BAIJUYI HOLD,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,8844.62,43
8082,8082.HK,QINGHUA HOLD,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,144499.66,43
8087,8087.HK,CHINA 33 GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,349033.89,43
8090,8090.HK,BAOGAI,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1639436.46,18
8091,8091.HK,OOH HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1449.67,42
8092,8092.HK,ITE HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2277.2,42
8093,8093.HK,WEB3 META,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,57614.67,43
8095,8095.HK,BEIDA JADE BIRD,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,575407.34,43
8096,8096.HK,TASTY CONCEPTS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,90704.46,43
8098,8098.HK,CL GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2667.0,43
8100,8100.HK,FAMOUS TECH INT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1050.02,42
8103,8103.HK,HMVOD,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,8202.44,42
8106,8106.HK,XINHUA LANDE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3073.33,42
8107,8107.HK,FICUS TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,16309.83,43
8111,8111.HK,CT IND GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8112,8112.HK,CORNERSTONE FIN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1006.32,42
8113,8113.HK,V&V TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,11433.66,43
8115,8115.HK,QINGDA ORIENTAL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,14093.33,42
8117,8117.HK,CHI P ENERGY,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,9649.59,43
8118,8118.HK,ZHONGZI INTL H,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,9025.87,43
8120,8120.HK,CH DEMETER FIN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,284122.19,43
8121,8121.HK,GUOEN HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,112120.02,42
8123,8123.HK,SINOFORTUNE FIN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,254872.6,43
8125,8125.HK,CHINA NEW HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,333191.57,43
8128,8128.HK,CHYY GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,12056.8,43
8130,8130.HK,DADI INTL GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8131,8131.HK,NOVATECH INTEL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1988665.77,43
8132,8132.HK,CENTURY EN INTL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,38894.58,43
8133,8133.HK,JISHENG GP HLDG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1677.33,42
8136,8136.HK,IMS GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,14706.0,42
8137,8137.HK,HONBRIDGE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,7999764.9,43
8139,8139.HK,CHANGAN RH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,15735.5,43
8140,8140.HK,BOSATECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2522.0,43
8143,8143.HK,GF HEALTHCARE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,14368.24,42
8146,8146.HK,GRACEWINE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,75540.0,43
8147,8147.HK,MILLENNIUM PG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,40203.23,43
8148,8148.HK,WUXI LIFE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3527.33,42
8149,8149.HK,ALTUS HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,7778.67,42
8152,8152.HK,M&L HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,6867.33,42
8153,8153.HK,JIADING INTL GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,12440.9,42
8156,8156.HK,SINOPHARM TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2006.73,42
8158,8158.HK,CRMI,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,10686.53,43
8159,8159.HK,CU VENTURE INV,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2263.5,42
8160,8160.HK,GOLDWAY EDU,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,68736.56,42
8161,8161.HK,MEDINET GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8162,8162.HK,LOCO HK,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,4773808.2,43
8163,8163.HK,NOIZ GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,171414.45,42
8168,8168.HK,AMASSE CAPITAL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,34213.33,43
8169,8169.HK,ECO-TEK HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1284.33,42
8172,8172.HK,LAJIN ENT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8173,8173.HK,HEPHAESTUS HLDG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3640.4,43
8176,8176.HK,SUPERROBOTICS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,9388.5,43
8178,8178.HK,CHINA INFO TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,14198.04,43
8179,8179.HK,PALINDA GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,4393.6,42
8181,8181.HK,KS SMART MGMT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2290.93,42
8186,8186.HK,HONOR MATRIX,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,130075.46,43
8187,8187.HK,JIMU GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,158813.35,42
8188,8188.HK,GME GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1194332.01,43
8189,8189.HK,TEDA BIOMEDICAL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,33684.83,43
8191,8191.HK,HONG WEI ASIA,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,132868.15,43
8193,8193.HK,ASIAPAC FIN INV,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,85349.0,43
8195,8195.HK,LEGENDARY EDU,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,342687.33,43
8196,8196.HK,FUTIAN HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,719171.2,43
8198,8198.HK,CRYPTO FLOW,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,831365.5,43
8200,8200.HK,SAU SAN TONG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,10496.77,43
8201,8201.HK,PPS INT'L,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,25977.4,42
8203,8203.HK,KAISUN HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,43967.47,42
8205,8205.HK,JIAODA WITHUB,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,4614.0,42
8206,8206.HK,S ROBOT EDU,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8208,8208.HK,RADIANCE GLO GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,26029.8,42
8210,8210.HK,DLC ASIA,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,5732.0,42
8213,8213.HK,STARGLORY HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,12322.67,42
8217,8217.HK,JU FU TANG BIOT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,195990.27,43
8218,8218.HK,ECHO INT HOLD,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1081.8,42
8219,8219.HK,HANVEY GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,601803.66,43
8220,8220.HK,BINGO GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1546538.52,43
8221,8221.HK,GAOYU FINANCE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,481741.61,43
8222,8222.HK,E LIGHTING,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,25380.93,43
8223,8223.HK,ZYY,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,27071.2,43
8225,8225.HK,C HEALTH GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3912.67,43
8226,8226.HK,KOALA FIN GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,153493.76,43
8227,8227.HK,HAITIAN ANTENNA,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,82117.03,43
8229,8229.HK,FUTURE DATA,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,403126.67,43
8232,8232.HK,THAC GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,69327.47,42
8237,8237.HK,LINK HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,181643.68,42
8238,8238.HK,WINTO GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,22587.59,43
8239,8239.HK,CAPITAL FIN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1545867.62,43
8241,8241.HK,YING KEE TEA,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3681.5,42
8245,8245.HK,CANOPY SKYFIRE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,307709.27,43
8246,8246.HK,ZHONGHUA GAS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,50284.67,43
8247,8247.HK,BIOSINO BIO-TEC,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,161312.0,43
8249,8249.HK,RUIYUAN IC TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8250,8250.HK,DU DU HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,6587.64,42
8262,8262.HK,SUPER STRONG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,15276.0,42
8267,8267.HK,LINEKONG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,20608.33,42
8268,8268.HK,SMART CITY DEV,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,269032.59,43
8269,8269.HK,GO UP EDU TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,182536.32,43
8270,8270.HK,CHINA CBM,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,14003.81,42
8271,8271.HK,GDC,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,25240.8,43
8275,8275.HK,CHINA NEW CONS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,67364.29,42
8277,8277.HK,STEEDORIENTAL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1620.6,42
8279,8279.HK,AGTECH HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,5144503.47,43
8280,8280.HK,CDV HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,33057.47,42
8281,8281.HK,CH GOLD CLASSIC,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,9090.13,43
8282,8282.HK,GAMEONE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,7579.2,43
8283,8283.HK,ZHONGSHI MINAN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,474414.86,43
8285,8285.HK,SLING GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3357.0,42
8286,8286.HK,CCOE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,917.5,43
8290,8290.HK,AHSAY BACKUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,8246.33,43
8291,8291.HK,HK ENT INTL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,8682.43,42
8292,8292.HK,VSING,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,27517.67,43
8293,8293.HK,SINGASIA HLDG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,7642.35,43
8295,8295.HK,KINGWISOFT TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1468.67,42
8296,8296.HK,SINO-LIFE GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2904.36,42
8297,8297.HK,OCEAN STAR TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8299,8299.HK,GT GOLD,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,4534114.2,43
8300,8300.HK,JIN MI FANG GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,18607.33,43
8305,8305.HK,ST HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,480263.33,43
8307,8307.HK,MEDICSKIN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1765.07,42
8308,8308.HK,GUDOU HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2622.13,42
8309,8309.HK,MANSHING GLOBAL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,28331.67,42
8310,8310.HK,YANCHENG PORT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,8295.0,42
8311,8311.HK,PERFECT OPT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,4991.0,42
8313,8313.HK,ZACD,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1301.67,42
8315,8315.HK,CEN PLAZA HOTEL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,34280.0,42
8316,8316.HK,CHINA HONGBAO,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,100926.67,43
8317,8317.HK,FINET GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,4862.53,43
8319,8319.HK,EXPERT SYS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,4322.33,43
8320,8320.HK,AEC GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,70080.67,42
8321,8321.HK,TAI KAM HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,156780.66,43
8326,8326.HK,TK NEW ENERGY,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,36889.31,43
8328,8328.HK,XY ELEC STORAGE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,31159.21,43
8329,8329.HK,NEP INTERLONG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,52058.67,43
8331,8331.HK,P.B. GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,5759.5,43
8333,8333.HK,ASTRUM FIN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3523.33,43
8337,8337.HK,DIRECTEL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1575.33,42
8340,8340.HK,ZIJING INTL FIN,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,201031.16,42
8341,8341.HK,AESO HOLDING,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,6721.2,43
8347,8347.HK,F8 ENT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,12243.89,42
8348,8348.HK,BINHAI TEDA,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,10791.0,42
8349,8349.HK,GUIXIN GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8350,8350.HK,WELL LINK SEC,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,53588.0,42
8356,8356.HK,TSUN YIP HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,38057.33,42
8357,8357.HK,REPUBLIC HC,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,9160.33,42
8360,8360.HK,BASIC H NEWLIFE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,29581.67,43
8362,8362.HK,WINNING TOWER,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,10340.0,42
8365,8365.HK,HATCHER GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1576305.2,43
8366,8366.HK,ZJ UNITED INV,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,8045.0,43
8367,8367.HK,SIMPLICITY HLDG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,23583.17,42
8368,8368.HK,CREATIVE CHINA,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,375015.99,43
8370,8370.HK,ZHI SHENG GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,191598.27,43
8371,8371.HK,TASTEGOURMET GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,462281.67,43
8372,8372.HK,GBG HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,23426.33,43
8373,8373.HK,INDIGO STAR,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,16421.33,43
8375,8375.HK,DATA UNION CAP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,68460.0,42
8377,8377.HK,HARBOUR EQUINE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,7239.33,43
8379,8379.HK,PRIME INTEL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,23730.67,43
8385,8385.HK,PROSPEROUSPRINT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,19464.93,43
8391,8391.HK,CORNERSTONE TEC,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1047852.67,43
8392,8392.HK,SATU HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1879.0,43
8395,8395.HK,ZXZN QI-HOUSE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1400546.66,43
8400,8400.HK,ASIA PIONEER,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,53955.33,43
8401,8401.HK,HUA XIA WATER,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,84150.47,42
8402,8402.HK,PLATEAU TL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,7454.33,42
8403,8403.HK,DEFENG SOLIFE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,380429.33,42
8406,8406.HK,CHINA ORAL IND,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,376708.33,43
8411,8411.HK,K W NELSON GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,15364.33,43
8412,8412.HK,NEW AMANTE,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2154.83,42
8413,8413.HK,ASIA GROCERY,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,37357.0,42
8416,8416.HK,HM INTL HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,17762.33,43
8417,8417.HK,DADI EDU,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,7683.67,42
8418,8418.HK,OPTIMA AUTO,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,65395.33,43
8419,8419.HK,AV PROMOTIONS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,6328.17,42
8420,8420.HK,NEXION TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3922.67,43
8422,8422.HK,WT GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,63804.94,42
8423,8423.HK,CHI HO DEV,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,9077.0,42
8425,8425.HK,HING MING HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,625.87,42
8426,8426.HK,MODERN LIVING,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,8249.67,43
8427,8427.HK,WS-SK TARGET,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,252487.53,43
8428,8428.HK,CBK HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8429,8429.HK,SV VISION,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1758.0,42
8430,8430.HK,C&N HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,10204.33,42
8431,8431.HK,HAO BAI INTL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3296282.75,43
8432,8432.HK,BAR PACIFIC,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,12187.67,43
8436,8436.HK,TAKBO GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,20636.67,43
8437,8437.HK,RMH HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8439,8439.HK,SOMERLEY CAP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,188855.33,43
8445,8445.HK,NOBLE ENG GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,2088.6,43
8446,8446.HK,BRIGHTSTAR TECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,38442.49,43
8447,8447.HK,MS CONCEPT,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,21719.0,42
8448,8448.HK,UNI PRINTSHOP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,43708.27,42
8450,8450.HK,EDICO HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,3291358.33,43
8451,8451.HK,SUNLIGHT HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,13387.67,42
8452,8452.HK,FY FINANCIAL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,12652.0,43
8455,8455.HK,LAI GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,43008.67,43
8456,8456.HK,MANSION INTL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,47594.5,43
8460,8460.HK,BASETROPHY GP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1674920.8,43
8462,8462.HK,OMNIBRIDGE HLDG,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,34405.33,43
8471,8471.HK,REACH NEW HLDGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,14967.33,43
8472,8472.HK,LAPCO HOLDINGS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,63747.63,43
8473,8473.HK,MI MING MART,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,17864.33,43
8475,8475.HK,E-STATION GTECH,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8480,8480.HK,FURNIWEB,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,166492.67,43
8481,8481.HK,SHENGLONG INTL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,501.67,42
8482,8482.HK,WAN LEADER,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,20235.0,43
8483,8483.HK,MAX SIGHT GROUP,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,219571.73,43
8487,8487.HK,ISP GLOBAL,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,16139.87,42
8489,8489.HK,GP LOGISTICS,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,64189.67,43
8490,8490.HK,NICHE-TECH SEMI,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,37655.25,43
8491,8491.HK,COOL LINK,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,154252.55,43
8493,8493.HK,S. DRAGON,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,0.0,42
8495,8495.HK,1957 & CO.,Equity,Equity Securities (GEM),avg_turnover_30d_below_15m_hkd,1321.2,42
