stock_code,symbol,name,category,sub_category,currency
1378,1378.HK,CHINAHONGQIAO,Equity,Equity Securities (Main Board),HKD
1379,1379.HK,WENLING MCT,Equity,Equity Securities (Main Board),HKD
1380,1380.HK,CHI KINGSTONE,Equity,Equity Securities (Main Board),HKD
1382,1382.HK,PACIFICTEXTILES,Equity,Equity Securities (Main Board),HKD
1384,1384.HK,DEEPEXI TECH,Equity,Equity Securities (Main Board),HKD
1385,1385.HK,SHANGHAI FUDAN,Equity,Equity Securities (Main Board),HKD
1388,1388.HK,EMBRY HOLDINGS,Equity,Equity Securities (Main Board),HKD
1389,1389.HK,MAJOR HLDGS,Equity,Equity Securities (Main Board),HKD
1392,1392.HK,HQVT,Equity,Equity Securities (Main Board),HKD
1393,1393.HK,HIDILI INDUSTRY,Equity,Equity Securities (Main Board),HKD
1395,1395.HK,ELL ENV,Equity,Equity Securities (Main Board),HKD
1396,1396.HK,GBA AI COMP,Equity,Equity Securities (Main Board),HKD
1397,1397.HK,BAGUIO GREEN,Equity,Equity Securities (Main Board),HKD
1398,1398.HK,ICBC,Equity,Equity Securities (Main Board),HKD
1399,1399.HK,VESON HLDG,Equity,Equity Securities (Main Board),HKD
1400,1400.HK,MOODY TECH HLDG,Equity,Equity Securities (Main Board),HKD
1401,1401.HK,FUTURE MACH LTD,Equity,Equity Securities (Main Board),HKD
1402,1402.HK,I-CONTROL,Equity,Equity Securities (Main Board),HKD
1405,1405.HK,DPC DASH,Equity,Equity Securities (Main Board),HKD
1406,1406.HK,CLARITY MEDICAL,Equity,Equity Securities (Main Board),HKD
1407,1407.HK,JY GAS,Equity,Equity Securities (Main Board),HKD
1408,1408.HK,MACAU E&M,Equity,Equity Securities (Main Board),HKD
1410,1410.HK,EDVANCE INTL,Equity,Equity Securities (Main Board),HKD
1412,1412.HK,Q P GROUP,Equity,Equity Securities (Main Board),HKD
1413,1413.HK,FEG HOLDINGS,Equity,Equity Securities (Main Board),HKD
1415,1415.HK,COWELL,Equity,Equity Securities (Main Board),HKD
1416,1416.HK,CTR HOLDINGS,Equity,Equity Securities (Main Board),HKD
1417,1417.HK,RIVERINE CHINA,Equity,Equity Securities (Main Board),HKD
1418,1418.HK,SINOMAX GROUP,Equity,Equity Securities (Main Board),HKD
1419,1419.HK,HUMAN HEALTH,Equity,Equity Securities (Main Board),HKD
1420,1420.HK,CHUAN HOLDING,Equity,Equity Securities (Main Board),HKD
1421,1421.HK,PROSP GP INTL,Equity,Equity Securities (Main Board),HKD
1425,1425.HK,JUSTIN ALLEN H,Equity,Equity Securities (Main Board),HKD
1426,1426.HK,SPRING REIT,Real Estate Investment Trusts,,HKD
1427,1427.HK,CH TIANBAO GP,Equity,Equity Securities (Main Board),HKD
1428,1428.HK,BRIGHT SMART,Equity,Equity Securities (Main Board),HKD
1429,1429.HK,SKYMISSION GP,Equity,Equity Securities (Main Board),HKD
1431,1431.HK,YST DAIRY,Equity,Equity Securities (Main Board),HKD
1432,1432.HK,CHINA SHENGMU,Equity,Equity Securities (Main Board),HKD
1433,1433.HK,CIRTEK HLDGS,Equity,Equity Securities (Main Board),HKD
1440,1440.HK,STAR SHINE HLDG,Equity,Equity Securities (Main Board),HKD
1442,1442.HK,INFINITY L&T,Equity,Equity Securities (Main Board),HKD
1443,1443.HK,FULUM GP HLDG,Equity,Equity Securities (Main Board),HKD
1446,1446.HK,HUNGFOOKTONG,Equity,Equity Securities (Main Board),HKD
1447,1447.HK,SFK,Equity,Equity Securities (Main Board),HKD
1448,1448.HK,FU SHOU YUAN,Equity,Equity Securities (Main Board),HKD
1449,1449.HK,LEADER EDU,Equity,Equity Securities (Main Board),HKD
1450,1450.HK,BE FRIENDS HLDG,Equity,Equity Securities (Main Board),HKD
1451,1451.HK,MS GROUP HLDGS,Equity,Equity Securities (Main Board),HKD
1452,1452.HK,DENOX ENV,Equity,Equity Securities (Main Board),HKD
1455,1455.HK,FOURACE IND GP,Equity,Equity Securities (Main Board),HKD
1456,1456.HK,GLMS SEC,Equity,Equity Securities (Main Board),HKD
1458,1458.HK,ZHOU HEI YA,Equity,Equity Securities (Main Board),HKD
1459,1459.HK,JUJIANG CONS,Equity,Equity Securities (Main Board),HKD
1460,1460.HK,ICO GROUP,Equity,Equity Securities (Main Board),HKD
1461,1461.HK,ZHONGTAIFUTURES,Equity,Equity Securities (Main Board),HKD
1463,1463.HK,C-LINK SQ,Equity,Equity Securities (Main Board),HKD
1466,1466.HK,BAIJIN LIFE SCI,Equity,Equity Securities (Main Board),HKD
1468,1468.HK,JAKOTA CAPITAL,Equity,Equity Securities (Main Board),HKD
1470,1470.HK,PROSPER ONE,Equity,Equity Securities (Main Board),HKD
1471,1471.HK,ZHONGMIAO,Equity,Equity Securities (Main Board),HKD
1472,1472.HK,SANG HING HLDGS,Equity,Equity Securities (Main Board),HKD
1473,1473.HK,PANGAEA CONNECT,Equity,Equity Securities (Main Board),HKD
1475,1475.HK,NISSIN FOODS,Equity,Equity Securities (Main Board),HKD
1476,1476.HK,FIN STREET SEC,Equity,Equity Securities (Main Board),HKD
1477,1477.HK,OCUMENSION-B,Equity,Equity Securities (Main Board),HKD
1478,1478.HK,Q TECH,Equity,Equity Securities (Main Board),HKD
1480,1480.HK,YAN TAT GROUP,Equity,Equity Securities (Main Board),HKD
1481,1481.HK,SMART GLOBE,Equity,Equity Securities (Main Board),HKD
1483,1483.HK,NET-A-GO TECH,Equity,Equity Securities (Main Board),HKD
1486,1486.HK,C CHENG HLDGS,Equity,Equity Securities (Main Board),HKD
1488,1488.HK,BEST FOOD HLDG,Equity,Equity Securities (Main Board),HKD
1489,1489.HK,GC CONSTRUCTION,Equity,Equity Securities (Main Board),HKD
1490,1490.HK,AI X TECH,Equity,Equity Securities (Main Board),HKD
1496,1496.HK,AP RENTALS,Equity,Equity Securities (Main Board),HKD
1497,1497.HK,YAN PALACE,Equity,Equity Securities (Main Board),HKD
1498,1498.HK,PURAPHARM,Equity,Equity Securities (Main Board),HKD
1499,1499.HK,OKG TECH,Equity,Equity Securities (Main Board),HKD
1500,1500.HK,INCON,Equity,Equity Securities (Main Board),HKD
1501,1501.HK,INT MEDICAL,Equity,Equity Securities (Main Board),HKD
1502,1502.HK,FIN STREET PPT,Equity,Equity Securities (Main Board),HKD
1503,1503.HK,CMC REIT,Real Estate Investment Trusts,,HKD
1508,1508.HK,CHINA RE,Equity,Equity Securities (Main Board),HKD
1511,1511.HK,UISEE TECH,Equity,Equity Securities (Main Board),HKD
1513,1513.HK,LIVZON PHARMA,Equity,Equity Securities (Main Board),HKD
1515,1515.HK,CR MEDICAL,Equity,Equity Securities (Main Board),HKD
1516,1516.HK,SUNAC SERVICES,Equity,Equity Securities (Main Board),HKD
1518,1518.HK,NC HEALTHCARE,Equity,Equity Securities (Main Board),HKD
1519,1519.HK,J&T EXPRESS-W,Equity,Equity Securities (Main Board),HKD
1520,1520.HK,VIRTUAL MIND,Equity,Equity Securities (Main Board),HKD
1521,1521.HK,FRONTAGE,Equity,Equity Securities (Main Board),HKD
1522,1522.HK,BII TRANS TECH,Equity,Equity Securities (Main Board),HKD
1523,1523.HK,PLOVER BAY TECH,Equity,Equity Securities (Main Board),HKD
1525,1525.HK,GENCH EDU,Equity,Equity Securities (Main Board),HKD
1526,1526.HK,RICI HEALTH,Equity,Equity Securities (Main Board),HKD
1527,1527.HK,TENGY ENV,Equity,Equity Securities (Main Board),HKD
1528,1528.HK,RS MACALLINE,Equity,Equity Securities (Main Board),HKD
1529,1529.HK,YUES INTL HLDG,Equity,Equity Securities (Main Board),HKD
1530,1530.HK,3SBIO,Equity,Equity Securities (Main Board),HKD
1532,1532.HK,CHINA PARTYTIME,Equity,Equity Securities (Main Board),HKD
1536,1536.HK,YUK WING GP,Equity,Equity Securities (Main Board),HKD
1538,1538.HK,ZHONG AO HOME,Equity,Equity Securities (Main Board),HKD
1539,1539.HK,UNITY GP HLDGS,Equity,Equity Securities (Main Board),HKD
1540,1540.HK,LEFTFIELD PRINT,Equity,Equity Securities (Main Board),HKD
1541,1541.HK,IMMUNEONCO-B,Equity,Equity Securities (Main Board),HKD
1542,1542.HK,TAIZHOU WATER,Equity,Equity Securities (Main Board),HKD
1543,1543.HK,JOIN-SHARE,Equity,Equity Securities (Main Board),HKD
1545,1545.HK,DESIGN CAPITAL,Equity,Equity Securities (Main Board),HKD
1546,1546.HK,THELLOY DEV,Equity,Equity Securities (Main Board),HKD
1547,1547.HK,IBI GROUP HLDGS,Equity,Equity Securities (Main Board),HKD
1548,1548.HK,GENSCRIPT BIO,Equity,Equity Securities (Main Board),HKD
1549,1549.HK,EVER HARVEST GP,Equity,Equity Securities (Main Board),HKD
1551,1551.HK,GRCB,Equity,Equity Securities (Main Board),HKD
1552,1552.HK,BHCC HOLDING,Equity,Equity Securities (Main Board),HKD
1553,1553.HK,MAIKE TUBE,Equity,Equity Securities (Main Board),HKD
1555,1555.HK,MIE HOLDINGS,Equity,Equity Securities (Main Board),HKD
1556,1556.HK,CHINNEY KW,Equity,Equity Securities (Main Board),HKD
1557,1557.HK,K.H. GP HLDGS,Equity,Equity Securities (Main Board),HKD
1559,1559.HK,KWAN ON HLDGS,Equity,Equity Securities (Main Board),HKD
1560,1560.HK,STAR GROUP ASIA,Equity,Equity Securities (Main Board),HKD
1561,1561.HK,PAN ASIA DATA H,Equity,Equity Securities (Main Board),HKD
1563,1563.HK,ALLI INTL ED LE,Equity,Equity Securities (Main Board),HKD
1565,1565.HK,VIRSCEND EDU,Equity,Equity Securities (Main Board),HKD
1566,1566.HK,CA CULTURAL,Equity,Equity Securities (Main Board),HKD
1568,1568.HK,SUNDART HLDGS,Equity,Equity Securities (Main Board),HKD
1569,1569.HK,MINSHENG EDU,Equity,Equity Securities (Main Board),HKD
1570,1570.HK,WEIYE HOLDINGS,Equity,Equity Securities (Main Board),HKD
1571,1571.HK,XIN POINT HOLD,Equity,Equity Securities (Main Board),HKD
1572,1572.HK,CHINA ART FIN,Equity,Equity Securities (Main Board),HKD
1575,1575.HK,REGAL PARTNERS,Equity,Equity Securities (Main Board),HKD
1576,1576.HK,QILU EXPRESSWAY,Equity,Equity Securities (Main Board),HKD
1577,1577.HK,HUIXIN CREDIT,Equity,Equity Securities (Main Board),HKD
1578,1578.HK,BANK OF TIANJIN,Equity,Equity Securities (Main Board),HKD
1579,1579.HK,YIHAI INTL,Equity,Equity Securities (Main Board),HKD
1580,1580.HK,DA SEN HLDGS,Equity,Equity Securities (Main Board),HKD
1581,1581.HK,PROGRESSIVE P,Equity,Equity Securities (Main Board),HKD
1582,1582.HK,CR CONSTRUCTION,Equity,Equity Securities (Main Board),HKD
1583,1583.HK,QINQIN FOODS,Equity,Equity Securities (Main Board),HKD
1585,1585.HK,YADEA,Equity,Equity Securities (Main Board),HKD
1586,1586.HK,LEON INSPECTION,Equity,Equity Securities (Main Board),HKD
1587,1587.HK,SHINEROAD INTL,Equity,Equity Securities (Main Board),HKD
1588,1588.HK,CHANJET,Equity,Equity Securities (Main Board),HKD
1591,1591.HK,SHUN WO GROUP,Equity,Equity Securities (Main Board),HKD
1592,1592.HK,ANCHORSTONE,Equity,Equity Securities (Main Board),HKD
1593,1593.HK,CHEN LIN EDU,Equity,Equity Securities (Main Board),HKD
1596,1596.HK,YICHEN IND,Equity,Equity Securities (Main Board),HKD
1597,1597.HK,NATURE ENERGY T,Equity,Equity Securities (Main Board),HKD
1598,1598.HK,21CENTURY EDU,Equity,Equity Securities (Main Board),HKD
1599,1599.HK,UCD,Equity,Equity Securities (Main Board),HKD
1600,1600.HK,TIAN LUN GAS,Equity,Equity Securities (Main Board),HKD
1601,1601.HK,ZGC TEC LEASING,Equity,Equity Securities (Main Board),HKD
1606,1606.HK,CDB LEASING,Equity,Equity Securities (Main Board),HKD
1608,1608.HK,VPOWER GROUP,Equity,Equity Securities (Main Board),HKD
1609,1609.HK,STAR SPORTS MED,Equity,Equity Securities (Main Board),HKD
1610,1610.HK,COFCO JOYCOME,Equity,Equity Securities (Main Board),HKD
1611,1611.HK,BITFIRE GROUP,Equity,Equity Securities (Main Board),HKD
1612,1612.HK,VINCENT MED,Equity,Equity Securities (Main Board),HKD
1613,1613.HK,SYNERTONE,Equity,Equity Securities (Main Board),HKD
1615,1615.HK,AB BUILDERS,Equity,Equity Securities (Main Board),HKD
1616,1616.HK,A METAVERSE,Equity,Equity Securities (Main Board),HKD
1617,1617.HK,NANFANG COMM,Equity,Equity Securities (Main Board),HKD
1618,1618.HK,MCC,Equity,Equity Securities (Main Board),HKD
1620,1620.HK,CINESE INTL,Equity,Equity Securities (Main Board),HKD
1621,1621.HK,VICO INTL HLDGS,Equity,Equity Securities (Main Board),HKD
1622,1622.HK,REDCO GROUP,Equity,Equity Securities (Main Board),HKD
1623,1623.HK,HILONG,Equity,Equity Securities (Main Board),HKD
1626,1626.HK,JIA YAO HLDGS,Equity,Equity Securities (Main Board),HKD
1627,1627.HK,ABLE ENG HLDGS,Equity,Equity Securities (Main Board),HKD
1628,1628.HK,YUZHOU GROUP,Equity,Equity Securities (Main Board),HKD
1629,1629.HK,CHAMP ALLI INTL,Equity,Equity Securities (Main Board),HKD
1630,1630.HK,KIN SHING HLDGS,Equity,Equity Securities (Main Board),HKD
1631,1631.HK,REF HOLDINGS,Equity,Equity Securities (Main Board),HKD
1632,1632.HK,MSCTECH,Equity,Equity Securities (Main Board),HKD
1633,1633.HK,SHEUNG YUE GP,Equity,Equity Securities (Main Board),HKD
1635,1635.HK,DZUG,Equity,Equity Securities (Main Board),HKD
1636,1636.HK,CMRU,Equity,Equity Securities (Main Board),HKD
1637,1637.HK,SH GROUP HLDG,Equity,Equity Securities (Main Board),HKD
1638,1638.HK,KAISA GROUP,Equity,Equity Securities (Main Board),HKD
1640,1640.HK,QIAN XUN TECH,Equity,Equity Securities (Main Board),HKD
1641,1641.HK,HX COLDCHAIN,Equity,Equity Securities (Main Board),HKD
1643,1643.HK,MODERN CHI MED,Equity,Equity Securities (Main Board),HKD
1645,1645.HK,HAINA INTEL,Equity,Equity Securities (Main Board),HKD
1647,1647.HK,GRANDSHORES,Equity,Equity Securities (Main Board),HKD
1650,1650.HK,HYGIEIA GROUP,Equity,Equity Securities (Main Board),HKD
1651,1651.HK,TSUGAMI CHI-500,Equity,Equity Securities (Main Board),HKD
1652,1652.HK,FUSEN PHARM,Equity,Equity Securities (Main Board),HKD
1653,1653.HK,MOS HOUSE,Equity,Equity Securities (Main Board),HKD
1655,1655.HK,OKURA HOLDINGS,Equity,Equity Securities (Main Board),HKD
1656,1656.HK,ISDN HOLDINGS,Equity,Equity Securities (Main Board),HKD
1657,1657.HK,SG GROUP HLDGS,Equity,Equity Securities (Main Board),HKD
1658,1658.HK,PSBC,Equity,Equity Securities (Main Board),HKD
1660,1660.HK,SEVEN ELEMENTS,Equity,Equity Securities (Main Board),HKD
1661,1661.HK,CH FRONTIER TEC,Equity,Equity Securities (Main Board),HKD
1662,1662.HK,YEE HOP HLDGS,Equity,Equity Securities (Main Board),HKD
1663,1663.HK,S HARBOURHOLD,Equity,Equity Securities (Main Board),HKD
1666,1666.HK,TONG REN TANG,Equity,Equity Securities (Main Board),HKD
1667,1667.HK,DIMMI LIFE HLDG,Equity,Equity Securities (Main Board),HKD
1668,1668.HK,CHINASOUTHCITY,Equity,Equity Securities (Main Board),HKD
1669,1669.HK,GIC GROUP,Equity,Equity Securities (Main Board),HKD
1671,1671.HK,TIANBAO ENERGY,Equity,Equity Securities (Main Board),HKD
1672,1672.HK,ASCLETIS-B,Equity,Equity Securities (Main Board),HKD
1673,1673.HK,HUAZHANG TECH,Equity,Equity Securities (Main Board),HKD
1675,1675.HK,ASIAINFO TECH,Equity,Equity Securities (Main Board),HKD
1676,1676.HK,GAODI HOLDINGS,Equity,Equity Securities (Main Board),HKD
1679,1679.HK,RISECOMM GP,Equity,Equity Securities (Main Board),HKD
1680,1680.HK,MACAU LEGEND,Equity,Equity Securities (Main Board),HKD
1681,1681.HK,CONSUN PHARMA,Equity,Equity Securities (Main Board),HKD
1682,1682.HK,HP LIVING TECH,Equity,Equity Securities (Main Board),HKD
1683,1683.HK,HOPE LIFE INT,Equity,Equity Securities (Main Board),HKD
1685,1685.HK,BOER POWER,Equity,Equity Securities (Main Board),HKD
1686,1686.HK,SUNEVISION,Equity,Equity Securities (Main Board),HKD
1688,1688.HK,LINGYI ITECH,Equity,Equity Securities (Main Board),HKD
1689,1689.HK,HUAXIHOLDINGS,Equity,Equity Securities (Main Board),HKD
1690,1690.HK,LAP KEI ENGRG,Equity,Equity Securities (Main Board),HKD
1691,1691.HK,JS GLOBAL LIFE,Equity,Equity Securities (Main Board),HKD
1692,1692.HK,TOWNRAY HLDGS,Equity,Equity Securities (Main Board),HKD
1693,1693.HK,BGMC,Equity,Equity Securities (Main Board),HKD
1695,1695.HK,S&P INTL HLDG,Equity,Equity Securities (Main Board),HKD
1696,1696.HK,SISRAM MED,Equity,Equity Securities (Main Board),HKD
1697,1697.HK,SDITC,Equity,Equity Securities (Main Board),HKD
1698,1698.HK,TME-SW,Equity,Equity Securities (Main Board),HKD
1701,1701.HK,TU YI HLDG,Equity,Equity Securities (Main Board),HKD
1702,1702.HK,DONGGUANG CHEM,Equity,Equity Securities (Main Board),HKD
1703,1703.HK,EASYHOLD GROUP,Equity,Equity Securities (Main Board),HKD
1705,1705.HK,B & S INTL HLDG,Equity,Equity Securities (Main Board),HKD
1707,1707.HK,GEOTECH HLDGS,Equity,Equity Securities (Main Board),HKD
1708,1708.HK,SAMPLE TECH,Equity,Equity Securities (Main Board),HKD
1709,1709.HK,DL HOLDINGS GP,Equity,Equity Securities (Main Board),HKD
1710,1710.HK,TRIO IND ELEC,Equity,Equity Securities (Main Board),HKD
1711,1711.HK,ULFERTS,Equity,Equity Securities (Main Board),HKD
1712,1712.HK,DRAGON MINING,Equity,Equity Securities (Main Board),HKD
1713,1713.HK,SICHUAN EN INV,Equity,Equity Securities (Main Board),HKD
1715,1715.HK,AI HEALTH TECH,Equity,Equity Securities (Main Board),HKD
1716,1716.HK,MOST KWAI CHUNG,Equity,Equity Securities (Main Board),HKD
1717,1717.HK,AUSNUTRIA,Equity,Equity Securities (Main Board),HKD
1718,1718.HK,WAN KEI GROUP,Equity,Equity Securities (Main Board),HKD
1719,1719.HK,CIL GROUP,Equity,Equity Securities (Main Board),HKD
1720,1720.HK,PUTIAN COMM,Equity,Equity Securities (Main Board),HKD
1721,1721.HK,FSM HOLDINGS,Equity,Equity Securities (Main Board),HKD
1722,1722.HK,KIN PANG HLDGS,Equity,Equity Securities (Main Board),HKD
1723,1723.HK,MOON INC,Equity,Equity Securities (Main Board),HKD
1725,1725.HK,C STRATEGIC TEC,Equity,Equity Securities (Main Board),HKD
1726,1726.HK,HKE HOLDINGS,Equity,Equity Securities (Main Board),HKD
1727,1727.HK,HEBEI CONS,Equity,Equity Securities (Main Board),HKD
1728,1728.HK,ZHENGTONGAUTO,Equity,Equity Securities (Main Board),HKD
1729,1729.HK,TIME INTERCON,Equity,Equity Securities (Main Board),HKD
1731,1731.HK,PROSPEROUS IND,Equity,Equity Securities (Main Board),HKD
1732,1732.HK,XIANGXING TECH,Equity,Equity Securities (Main Board),HKD
1733,1733.HK,E-COMMODITIES,Equity,Equity Securities (Main Board),HKD
1735,1735.HK,CENTRAL NEW EGY,Equity,Equity Securities (Main Board),HKD
1736,1736.HK,PARENTING NET,Equity,Equity Securities (Main Board),HKD
1737,1737.HK,A & S GROUP,Equity,Equity Securities (Main Board),HKD
1738,1738.HK,FS ANTHRACITE,Equity,Equity Securities (Main Board),HKD
1739,1739.HK,QEEKA HOME,Equity,Equity Securities (Main Board),HKD
1740,1740.HK,VALUES CULTURAL,Equity,Equity Securities (Main Board),HKD
1741,1741.HK,SHING CHI HLDGS,Equity,Equity Securities (Main Board),HKD
1742,1742.HK,HPC HOLDINGS,Equity,Equity Securities (Main Board),HKD
1745,1745.HK,LVJI TECH,Equity,Equity Securities (Main Board),HKD
1746,1746.HK,MAN SHUN GP,Equity,Equity Securities (Main Board),HKD
1747,1747.HK,HOME CONTROL,Equity,Equity Securities (Main Board),HKD
1748,1748.HK,XIN YUAN ENT,Equity,Equity Securities (Main Board),HKD
1749,1749.HK,SHANSHAN,Equity,Equity Securities (Main Board),HKD
1750,1750.HK,REM GROUP HLDGS,Equity,Equity Securities (Main Board),HKD
1751,1751.HK,AI ENERGY ENG,Equity,Equity Securities (Main Board),HKD
1752,1752.HK,TOP EDUCATION,Equity,Equity Securities (Main Board),HKD
1753,1753.HK,DUIBA,Equity,Equity Securities (Main Board),HKD
1755,1755.HK,S-ENJOY SERVICE,Equity,Equity Securities (Main Board),HKD
1756,1756.HK,CHI SCI&EDU IND,Equity,Equity Securities (Main Board),HKD
1757,1757.HK,GLOBAL CHI BC,Equity,Equity Securities (Main Board),HKD
1758,1758.HK,BOJUN EDU,Equity,Equity Securities (Main Board),HKD
1759,1759.HK,SINO GAS HLDGS,Equity,Equity Securities (Main Board),HKD
1760,1760.HK,INTRON TECH,Equity,Equity Securities (Main Board),HKD
1762,1762.HK,WANKA ONLINE,Equity,Equity Securities (Main Board),HKD
1763,1763.HK,CIRC,Equity,Equity Securities (Main Board),HKD
1765,1765.HK,XJ INTL HLDGS,Equity,Equity Securities (Main Board),HKD
1766,1766.HK,CRRC,Equity,Equity Securities (Main Board),HKD
1767,1767.HK,TS WONDERS,Equity,Equity Securities (Main Board),HKD
1768,1768.HK,BUSYMING,Equity,Equity Securities (Main Board),HKD
1769,1769.HK,SCHOLAR EDU,Equity,Equity Securities (Main Board),HKD
1770,1770.HK,DKE,Equity,Equity Securities (Main Board),HKD
1771,1771.HK,SUNFONDA GP,Equity,Equity Securities (Main Board),HKD
1772,1772.HK,GANFENGLITHIUM,Equity,Equity Securities (Main Board),HKD
1773,1773.HK,TIANLI INT HLDG,Equity,Equity Securities (Main Board),HKD
1775,1775.HK,BEXCELLENT GP,Equity,Equity Securities (Main Board),HKD
1776,1776.HK,GF SEC,Equity,Equity Securities (Main Board),HKD
1777,1777.HK,FANTASIA,Equity,Equity Securities (Main Board),HKD
1778,1778.HK,COLOUR LIFE,Equity,Equity Securities (Main Board),HKD
1779,1779.HK,LONGBIO-B,Equity,Equity Securities (Main Board),HKD
1780,1780.HK,RONGZUN INT'L H,Equity,Equity Securities (Main Board),HKD
1782,1782.HK,IB DIGITAL TECH,Equity,Equity Securities (Main Board),HKD
1783,1783.HK,ENVISION GREEN,Equity,Equity Securities (Main Board),HKD
1785,1785.HK,CHENGDU EXPWAY,Equity,Equity Securities (Main Board),HKD
1786,1786.HK,CRCCE,Equity,Equity Securities (Main Board),HKD
1787,1787.HK,SD GOLD,Equity,Equity Securities (Main Board),HKD
1788,1788.HK,GUOTAI JUNAN I,Equity,Equity Securities (Main Board),HKD
1789,1789.HK,AK MEDICAL,Equity,Equity Securities (Main Board),HKD
1790,1790.HK,TIL ENVIRO,Equity,Equity Securities (Main Board),HKD
1792,1792.HK,CMON,Equity,Equity Securities (Main Board),HKD
1793,1793.HK,WECON HOLDINGS,Equity,Equity Securities (Main Board),HKD
1795,1795.HK,YADONG GROUP,Equity,Equity Securities (Main Board),HKD
1796,1796.HK,METASPACEX,Equity,Equity Securities (Main Board),HKD
1797,1797.HK,EAST BUY,Equity,Equity Securities (Main Board),HKD
1798,1798.HK,DATANG RENEW,Equity,Equity Securities (Main Board),HKD
1799,1799.HK,XINTE ENERGY,Equity,Equity Securities (Main Board),HKD
1800,1800.HK,CHINA COMM CONS,Equity,Equity Securities (Main Board),HKD
1801,1801.HK,INNOVENT BIO,Equity,Equity Securities (Main Board),HKD
1802,1802.HK,WENYE GROUP,Equity,Equity Securities (Main Board),HKD
1803,1803.HK,BJ SPORTS & ENT,Equity,Equity Securities (Main Board),HKD
